Latitude,Longitude,Zipcode,id,listing_url,name,picture_url,host_id,host_url,host_name,host_since,host_location,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,code-chicago,room_type,accommodates,bathrooms_text,bedrooms,beds,price,revenue_potential_annual,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,Average Annual Max Temp (F),Average Annual Min Temp (F),Average Annual Precipitation (inches),Average Annual Wind Speed (mph),Average Annual UV Index (0-10),Average Annual Visibility (miles),Average Annual Cloud Cover (%),Average Annual Humidity (%),Average Annual Solar Radiation (W/m^2),median_ppsf
41.93308,-87.6511,60657,2695259,https://www.airbnb.com/rooms/2695259,Grand Vintage Lincoln Park Penthouse 3 Bedrooms,https://a0.muscache.com/pictures/116b3361-3eb4-42e7-8ded-2e82a68cce31.jpg,13793246,https://www.airbnb.com/users/show/13793246,Kristi,01-04-2014,"Boulder, CO",100%,t,https://a0.muscache.com/im/users/13793246/profile_pic/1396402176/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/13793246/profile_pic/1396402176/original.jpg?aki_policy=profile_x_medium,Lincoln Park,1,t,t,Lake View,Entire rental unit,1,Entire home/apt,6,1 bath,3,3,299.00,70564,t,30,48,56,236,152,4,0,4.77,4.83,4.64,4.8,4.92,4.95,4.78,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,326.8902786
41.68451,-87.67925,60482,2730613,https://www.airbnb.com/rooms/2730613,Sweet Spacious Suite: Country in the City,https://a0.muscache.com/pictures/58303eed-5944-401a-a927-1aee186e2b4f.jpg,13975150,https://www.airbnb.com/users/show/13975150,Janine,06-04-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/users/13975150/profile_pic/1396839701/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/13975150/profile_pic/1396839701/original.jpg?aki_policy=profile_x_medium,Morgan Park,2,t,t,Morgan Park,Entire guest suite,1,Entire home/apt,4,1 bath,1,4,63.00,5859,t,11,31,61,93,153,16,3,4.82,4.86,4.89,4.9,4.92,4.74,4.78,60.5690411,45.17534247,0.078865753,16.29945205,5.646575342,9.290958904,64.37945205,63.29287671,240.4117808,161.1111111
41.8107612,-87.60448621,60615,2730673,https://www.airbnb.com/rooms/2730673,Large Garden Studio Mins Fr McCormick Place&D'Town,https://a0.muscache.com/pictures/miso/Hosting-2730673/original/72b66782-d944-4983-b636-c39871c225e3.jpeg,2698691,https://www.airbnb.com/users/show/2698691,LeeO'[Nardo],20-06-2012,"Chicago, IL",92%,t,https://a0.muscache.com/im/users/2698691/profile_pic/1343319949/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2698691/profile_pic/1343319949/original.jpg?aki_policy=profile_x_medium,Kenwood,3,t,t,Kenwood,Entire guest suite,1,Entire home/apt,4,1 bath,1,2,87.00,29667,t,22,49,76,341,37,0,0,4.72,4.89,4.89,4.94,4.97,4.14,4.72,60.55424658,45.23780822,0.078882192,16.26410959,5.649315068,9.300273973,65.61643836,62.82383562,237.2580822,163.5080645
41.68451,-87.67913,60482,2731202,https://www.airbnb.com/rooms/2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",https://a0.muscache.com/pictures/58961012/719b5568_original.jpg,13975150,https://www.airbnb.com/users/show/13975150,Janine,06-04-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/users/13975150/profile_pic/1396839701/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/13975150/profile_pic/1396839701/original.jpg?aki_policy=profile_x_medium,Morgan Park,2,t,t,Morgan Park,Entire guest suite,1,Entire home/apt,4,1 bath,1,4,76.00,12844,t,3,32,62,169,146,4,1,4.79,4.78,4.79,4.94,4.92,4.8,4.82,60.5690411,45.17534247,0.078865753,16.29945205,5.646575342,9.290958904,64.37945205,63.29287671,240.4117808,161.1111111
41.85247,-87.62204,60616,2819982,https://www.airbnb.com/rooms/2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",https://a0.muscache.com/pictures/36590121/04e5f167_original.jpg,3965428,https://www.airbnb.com/users/show/3965428,Rob,24-10-2012,"Chicago, IL",74%,t,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_x_medium,South Loop/Printers Row,83,t,t,Near South Side,Entire serviced apartment,2,Entire home/apt,4,2 baths,2,2,200.00,72800,t,29,59,89,364,8,0,0,4.57,4.83,4.83,4.5,4.67,4.5,4.67,60.58767123,45.33479452,0.080638356,16.34109589,5.44109589,9.305205479,66.5830137,62.46520548,225.9536986,290.1353965
41.9443,-87.79831,60634,2824585,https://www.airbnb.com/rooms/2824585,#54-Home away from home- Safe place,https://a0.muscache.com/pictures/dd4c21e6-96c9-407f-af4d-31445eb4b4a5.jpg,13389580,https://www.airbnb.com/users/show/13389580,Ed,21-03-2014,"Chicago, IL",43%,f,https://a0.muscache.com/im/pictures/user/cb091670-72e6-4b22-964c-1c906cddc161.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cb091670-72e6-4b22-964c-1c906cddc161.jpg?aki_policy=profile_x_medium,Dunning,2,t,t,Dunning,Private room in home,3,Private room,2,1 shared bath,1,1,45.00,15030,t,13,29,59,334,29,1,0,4.79,4.83,4.66,4.97,4.86,4.79,4.66,59.65342466,44.18383562,0.07960274,15.83342466,5.539726027,9.315068493,64.92821918,64.03506849,246.1380822,234.3213058
41.85434,-87.62194,60616,2832376,https://www.airbnb.com/rooms/2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,https://a0.muscache.com/pictures/36727914/e4ab169d_original.jpg,3965428,https://www.airbnb.com/users/show/3965428,Rob,24-10-2012,"Chicago, IL",74%,t,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_x_medium,South Loop/Printers Row,83,t,t,Near South Side,Entire rental unit,1,Entire home/apt,4,1 bath,1,2,135.00,49275,t,30,60,90,365,7,0,0,4.67,4.5,4.33,4.67,5,4.5,4.5,60.58767123,45.33479452,0.080638356,16.34109589,5.44109589,9.305205479,66.5830137,62.46520548,225.9536986,286.2702665
41.89098,-87.62238,60611,2836339,https://www.airbnb.com/rooms/2836339,Stay In the Center w/ Pool Gym Long Term Furnished,https://a0.muscache.com/pictures/36767367/68dac200_original.jpg,3965428,https://www.airbnb.com/users/show/3965428,Rob,24-10-2012,"Chicago, IL",74%,t,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_x_medium,South Loop/Printers Row,83,t,t,Near North Side,Entire rental unit,1,Entire home/apt,2,1 bath,1,1,155.00,56575,t,30,60,90,365,5,0,0,5,5,4.6,4,5,4.8,4.6,60.30164384,45.10109589,0.081134247,15.8430137,4.594520548,9.324109589,64.74986301,62.47671233,136.1380822,358.3241455
41.90026,-87.66871,60622,2874486,https://www.airbnb.com/rooms/2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,https://a0.muscache.com/pictures/4c1db677-fe67-4e73-9bfd-5e8ab98cd8ea.jpg,14692157,https://www.airbnb.com/users/show/14692157,Ross,24-04-2014,"Chicago, IL",97%,t,https://a0.muscache.com/im/pictures/user/bb75f5c6-5fd5-4867-aef3-cbf889575f64.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bb75f5c6-5fd5-4867-aef3-cbf889575f64.jpg?aki_policy=profile_x_medium,Ukrainian Village,2,t,t,West Town,Entire rental unit,1,Entire home/apt,5,2 baths,2,2,178.00,38092,t,16,36,55,214,205,52,1,4.92,4.96,4.94,4.91,4.96,4.91,4.9,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
41.91571,-87.67449,60622,3053081,https://www.airbnb.com/rooms/3053081,Relaxed Bucktown/Wicker Park 1B Apt,https://a0.muscache.com/pictures/72297617/05b8d173_original.jpg,1368870,https://www.airbnb.com/users/show/1368870,Paul,04-11-2011,"Chicago, IL",100%,f,https://a0.muscache.com/im/pictures/user/e43d7c50-9c95-4324-b5e8-1a1c8d07f0e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e43d7c50-9c95-4324-b5e8-1a1c8d07f0e2.jpg?aki_policy=profile_x_medium,,2,t,t,Logan Square,Entire rental unit,1,Entire home/apt,3,1 bath,1,1,78.00,10608,t,19,34,50,136,437,55,2,4.83,4.85,4.79,4.98,4.98,4.98,4.83,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
41.96136,-87.6784,60640,3068787,https://www.airbnb.com/rooms/3068787,Lincoln Square Modern 2 Bed 2 Bath,https://a0.muscache.com/pictures/95654161/5182f44b_original.jpg,7780304,https://www.airbnb.com/users/show/7780304,Mark And Collette,28-07-2013,"Chicago, IL",96%,t,https://a0.muscache.com/im/pictures/user/27921e29-c701-4a1d-9783-640e97cbc3d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/27921e29-c701-4a1d-9783-640e97cbc3d8.jpg?aki_policy=profile_x_medium,Lincoln Square,1,t,t,North Center,Entire rental unit,1,Entire home/apt,4,2 baths,2,2,160.00,45120,t,22,38,43,282,126,23,0,4.94,4.97,4.97,5,4.98,4.94,4.91,59.85589041,44.51150685,0.080419178,15.39561644,4.594520548,9.325479452,62.16794521,63.48356164,136.3227397,268.0525164
41.91533279,-87.67047882,60622,3083343,https://www.airbnb.com/rooms/3083343,"Splendid Flat w/ Huge Porch, STEPS from 606 Trail",https://a0.muscache.com/pictures/miso/Hosting-3083343/original/3f2284f9-4a99-4d8f-be04-b1e895f4b2e2.jpeg,209564,https://www.airbnb.com/users/show/209564,Ami,22-08-2010,"Chicago, IL",95%,t,https://a0.muscache.com/im/pictures/user/f8301535-fa6d-4a8f-8294-3bbc182f12e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f8301535-fa6d-4a8f-8294-3bbc182f12e2.jpg?aki_policy=profile_x_medium,Bucktown,8,t,t,Logan Square,Entire rental unit,1,Entire home/apt,6,1 bath,2,3,230.00,28290,t,18,48,78,123,117,17,0,4.7,4.71,4.71,4.91,4.83,4.88,4.51,60.33479452,45.14575342,0.081216438,15.91424658,4.594520548,9.324383562,65.26958904,62.40246575,136.2465753,338.4615385
42.00729,-87.67708,60626,3111197,https://www.airbnb.com/rooms/3111197,"Beautiful, large, light-filled 1Bd",https://a0.muscache.com/pictures/39713181/b9e04154_original.jpg,5863711,https://www.airbnb.com/users/show/5863711,Masha,10-04-2013,"Chicago, IL",0%,f,https://a0.muscache.com/im/users/5863711/profile_pic/1400687569/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5863711/profile_pic/1400687569/original.jpg?aki_policy=profile_x_medium,Rogers Park,1,t,t,Rogers Park,Entire rental unit,1,Entire home/apt,2,1 bath,1,2,130.00,47450,t,30,60,90,365,45,0,0,4.91,4.88,4.93,5,5,4.83,4.85,59.72082192,44.26821918,0.080531507,15.23671233,4.594520548,9.326575342,60.35178082,63.87424658,136.0830137,200
41.91634,-87.69335,60647,3172794,https://www.airbnb.com/rooms/3172794,LOFT606:  Gigantic Sunlit Former Factory Home,https://a0.muscache.com/pictures/2e581ace-ffcd-41ae-8461-29c65857fc4d.jpg,16090300,https://www.airbnb.com/users/show/16090300,John,28-05-2014,"Chicago, IL",87%,f,https://a0.muscache.com/im/pictures/user/728b9fa5-c254-47c8-89ef-1f51ec34b3bb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/728b9fa5-c254-47c8-89ef-1f51ec34b3bb.jpg?aki_policy=profile_x_medium,Logan Square,10,t,t,Logan Square,Entire home,3,Entire home/apt,16,2.5 baths,6,9,"1,234.00",430666,t,27,52,80,349,78,15,1,4.9,4.88,4.78,4.94,4.91,4.84,4.71,60.11945205,44.88328767,0.080841096,15.69589041,4.594520548,9.320821918,64.61945205,62.85589041,136.7410959,283.7870035
41.98908,-87.66697,60660,3267902,https://www.airbnb.com/rooms/3267902,Ravenswood Guest House Annex,https://a0.muscache.com/pictures/41514334/36a1caaa_original.jpg,2676165,https://www.airbnb.com/users/show/2676165,Richard,18-06-2012,"Chicago, IL",100%,t,https://a0.muscache.com/im/users/2676165/profile_pic/1378069523/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2676165/profile_pic/1378069523/original.jpg?aki_policy=profile_x_medium,Edgewater,1,t,t,Edgewater,Entire rental unit,1,Entire home/apt,4,1 bath,1,3,91.00,21021,t,9,19,31,231,333,44,1,4.92,4.97,4.94,4.99,4.98,4.82,4.93,59.78547945,44.39753425,0.079972603,15.33287671,4.594520548,9.326575342,61.34,63.6690411,136.0830137,213.0701157
41.94278,-87.65621,60657,3292054,https://www.airbnb.com/rooms/3292054,The Roscoe House near Wrigley Field,https://a0.muscache.com/pictures/ee405203-0b7c-4028-9e1e-c021eafd0832.jpg,5960265,https://www.airbnb.com/users/show/5960265,Courtney And Garrett,16-04-2013,"Boise, ID",95%,t,https://a0.muscache.com/im/users/5960265/profile_pic/1366564560/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5960265/profile_pic/1366564560/original.jpg?aki_policy=profile_x_medium,Lakeview,7,t,t,Lake View,Entire home,3,Entire home/apt,8,3 baths,3,4,379.00,109531,t,14,32,46,289,216,37,2,4.95,4.96,4.96,4.96,4.96,4.91,4.82,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,314.5891977
41.88711,-87.6438,60661,3308694,https://www.airbnb.com/rooms/3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",https://a0.muscache.com/pictures/aec233b8-84f8-4721-8c75-0bb0b11a37c7.jpg,16707041,https://www.airbnb.com/users/show/16707041,Matthew,12-06-2014,"Chicago, IL",96%,t,https://a0.muscache.com/im/pictures/user/19531a20-e43d-4c2d-ad3c-971fc586996a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19531a20-e43d-4c2d-ad3c-971fc586996a.jpg?aki_policy=profile_x_medium,West Loop/Greektown,2,t,t,Near West Side,Entire rental unit,1,Entire home/apt,5,1 bath,2,3,356.00,113208,t,20,40,52,318,100,28,0,4.89,4.95,4.76,4.95,4.96,4.96,4.84,60.4660274,45.29342466,0.08129863,16.08575342,4.594520548,9.323835616,65.72493151,62.12630137,136.2465753,360.2884615
41.88367,-87.70864,60624,3329088,https://www.airbnb.com/rooms/3329088,East Garfield Park 2 Bedroom,https://a0.muscache.com/pictures/67b3abe3-a427-4da1-b76f-65257e734e42.jpg,16807770,https://www.airbnb.com/users/show/16807770,William,15-06-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/802f9ef4-e3a0-4029-9774-54a2534332fe.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/802f9ef4-e3a0-4029-9774-54a2534332fe.jpg?aki_policy=profile_x_medium,Garfield Park,1,t,t,East Garfield Park,Entire condo,2,Entire home/apt,4,2 baths,2,2,113.00,36047,t,22,52,62,319,112,20,0,4.9,4.94,4.91,4.97,4.97,4.3,4.81,60.51753425,45.34739726,0.0814,16.18383562,5.090410959,9.322739726,66.39835616,62.04575342,205.5545205,118.9146049
41.93594,-87.66953,60618,3385966,https://www.airbnb.com/rooms/3385966,Welcome to your 2BD Penthouse,https://a0.muscache.com/pictures/b82e3a1c-db0f-494d-9097-bb3c8bad0415.jpg,9995028,https://www.airbnb.com/users/show/9995028,Chad,13-11-2013,"Chicago, IL",100%,f,https://a0.muscache.com/im/users/9995028/profile_pic/1384378570/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9995028/profile_pic/1384378570/original.jpg?aki_policy=profile_x_medium,Lakeview,1,t,t,Lake View,Entire rental unit,1,Entire home/apt,5,2 baths,2,2,295.00,30680,t,18,46,58,104,186,14,0,4.8,4.83,4.7,4.91,4.96,4.88,4.75,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.94159,-87.65099,60657,3434136,https://www.airbnb.com/rooms/3434136,Beautiful West Lakeview location,https://a0.muscache.com/pictures/47735359/b5802a15_original.jpg,17217012,https://www.airbnb.com/users/show/17217012,Janet,24-06-2014,"Chicago, IL",81%,t,https://a0.muscache.com/im/users/17217012/profile_pic/1405512586/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/17217012/profile_pic/1405512586/original.jpg?aki_policy=profile_x_medium,Lakeview,1,t,t,Lake View,Private room in rental unit,1,Private room,1,1 bath,1,1,75.00,17925,t,9,10,15,239,171,16,0,4.87,4.92,4.96,4.94,4.95,4.93,4.89,60.04273973,44.77917808,0.080605479,15.56986301,4.594520548,9.323561644,63.56767123,63.03835616,136.1432877,326.8902786
41.94418,-87.79895,60634,3445991,https://www.airbnb.com/rooms/3445991,"#55-Clean,Great area. free parking, 24h check in.",https://a0.muscache.com/pictures/43616461/b2c87374_original.jpg,13389580,https://www.airbnb.com/users/show/13389580,Ed,21-03-2014,"Chicago, IL",43%,f,https://a0.muscache.com/im/pictures/user/cb091670-72e6-4b22-964c-1c906cddc161.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cb091670-72e6-4b22-964c-1c906cddc161.jpg?aki_policy=profile_x_medium,Dunning,2,t,t,Dunning,Private room in home,3,Private room,1,1 shared bath,1,1,35.00,3115,t,30,60,89,89,6,1,0,4.17,4.33,4.33,4.5,4.5,4.17,4.17,59.65342466,44.18383562,0.07960274,15.83342466,5.539726027,9.315068493,64.92821918,64.03506849,246.1380822,234.3213058
41.79963,-87.59186,60615,3517984,https://www.airbnb.com/rooms/3517984,Private room w/bath in urban canopy,https://a0.muscache.com/pictures/48801062/aa86d057_original.jpg,11294056,https://www.airbnb.com/users/show/11294056,Amanda,14-01-2014,"Chicago, IL",90%,t,https://a0.muscache.com/im/pictures/user/4b8ae419-bdd4-4846-a301-ffbdfc97b3af.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b8ae419-bdd4-4846-a301-ffbdfc97b3af.jpg?aki_policy=profile_x_medium,Hyde Park,1,t,t,Hyde Park,Private room in rental unit,1,Private room,2,1 private bath,1,1,77.00,9163,t,10,29,39,119,380,43,3,4.97,4.97,4.96,4.99,4.99,4.92,4.91,60.55424658,45.23780822,0.078882192,16.26410959,5.649315068,9.300273973,65.61643836,62.82383562,237.2580822,163.5080645
41.93047,-87.7196,60618,3570616,https://www.airbnb.com/rooms/3570616,1 Bedroom Victorian Beauty at Logan Square!,https://a0.muscache.com/pictures/46488052/3a14b000_original.jpg,3920450,https://www.airbnb.com/users/show/3920450,Vas,19-10-2012,"Chicago, IL",92%,f,https://a0.muscache.com/im/pictures/user/738a6f0b-88b0-4349-a4b7-1a5f0d98aa28.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/738a6f0b-88b0-4349-a4b7-1a5f0d98aa28.jpg?aki_policy=profile_x_medium,Logan Square,4,t,t,Logan Square,Entire rental unit,1,Entire home/apt,2,1 bath,1,2,70.00,25550,t,30,60,90,365,154,6,1,4.74,4.86,4.81,4.9,4.93,4.6,4.73,59.92657534,44.62273973,0.080460274,15.54027397,4.594520548,9.32109589,63.60219178,63.3,136.7410959,299.806701
41.88853,-87.63399,60654,3666681,https://www.airbnb.com/rooms/3666681,NEW ULTRA LUXURY CONDO RIVER-NORTH Roof-Top Pool,https://a0.muscache.com/pictures/f4e54c63-4214-4a59-829b-9aa9ddf7a91a.jpg,3965428,https://www.airbnb.com/users/show/3965428,Rob,24-10-2012,"Chicago, IL",74%,t,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4cc3ccfe-9063-4635-bd02-ee99790325cf.jpg?aki_policy=profile_x_medium,South Loop/Printers Row,83,t,t,Near North Side,Entire rental unit,1,Entire home/apt,2,1 bath,,1,170.00,62050,t,30,60,90,365,14,0,0,4.92,4.92,4.92,4.85,4.92,5,4.46,60.41945205,45.23863014,0.081219178,16.0030137,4.594520548,9.323561644,65.39890411,62.24109589,136.2465753,378.4809053
42.0222,-87.67226,60626,3696178,https://www.airbnb.com/rooms/3696178,Beautiful condo close to the beach,https://a0.muscache.com/pictures/0086047d-3684-4e7e-be89-38cebf8204bc.jpg,18742622,https://www.airbnb.com/users/show/18742622,Barbara,23-07-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/users/18742622/profile_pic/1408833998/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/18742622/profile_pic/1408833998/original.jpg?aki_policy=profile_x_medium,Rogers Park,2,t,t,Rogers Park,Private room in rental unit,1,Private room,2,1 shared bath,1,1,65.00,20475,t,3,20,43,315,64,4,1,4.83,4.84,4.83,4.95,4.94,4.5,4.85,59.72082192,44.26821918,0.080531507,15.23671233,4.594520548,9.326575342,60.35178082,63.87424658,136.0830137,200
41.81866,-87.61644,60653,3697283,https://www.airbnb.com/rooms/3697283,"20 Mins to Downtown Chgo, 8 Mins to McCormick",https://a0.muscache.com/pictures/05a97b96-a709-44a4-bbf8-ff10dbe69195.jpg,241738,https://www.airbnb.com/users/show/241738,Karen,21-09-2010,"Chicago, IL",20%,f,https://a0.muscache.com/im/users/241738/profile_pic/1406342216/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/241738/profile_pic/1406342216/original.jpg?aki_policy=profile_x_medium,Bronzeville,1,t,t,Grand Boulevard,Private room in condo,2,Private room,2,1 shared bath,1,2,85.00,30260,t,29,53,81,356,12,0,0,4.6,5,4.9,4.9,4.7,4.4,4.7,60.59287671,45.30493151,0.080271233,16.33068493,5.668493151,9.300547945,66.11863014,62.59342466,238.1413699,177.7777778
42.0168,-87.68771,60645,3742513,https://www.airbnb.com/rooms/3742513,03a. Queen sized in coed room,https://a0.muscache.com/pictures/7d9199e6-9c0e-4332-9ad8-e5f122166434.jpg,2907254,https://www.airbnb.com/users/show/2907254,Joe,11-07-2012,United States,96%,t,https://a0.muscache.com/im/users/2907254/profile_pic/1432872933/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2907254/profile_pic/1432872933/original.jpg?aki_policy=profile_x_medium,West Ridge,14,t,t,West Ridge,Shared room in rental unit,1,Shared room,2,2 shared baths,1,1,19.00,3116,t,19,49,79,164,145,13,0,4.77,4.85,4.65,4.9,4.87,4.65,4.83,59.67369863,44.18849315,0.080350685,15.25150685,4.594520548,9.325479452,60.35972603,63.99561644,136.0830137,168.161435
41.898048,-87.702972,60647,3783533,https://www.airbnb.com/rooms/3783533,"""Home Away from Home"" - Free Street Parking!",https://a0.muscache.com/pictures/4e4b93ee-618b-4cad-9bfd-805bcbf7e671.jpg,19416379,https://www.airbnb.com/users/show/19416379,Glenda,03-08-2014,"Chicago, IL",100%,t,https://a0.muscache.com/im/pictures/user/3993437e-5dd6-4808-8e14-af3a18a86aff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3993437e-5dd6-4808-8e14-af3a18a86aff.jpg?aki_policy=profile_x_medium,Humboldt Park,1,t,t,Humboldt Park,Entire rental unit,1,Entire home/apt,6,1 bath,2,3,130.00,12090,t,26,35,48,93,345,27,0,4.88,4.94,4.85,4.96,4.98,4.75,4.88,60.11945205,44.88328767,0.080841096,15.69589041,4.594520548,9.320821918,64.61945205,62.85589041,136.7410959,329.8670669
